#time	prediction	observation
8654	-4.97467	-5.171830088680763
8655	-4.97462	-5.136421397895861
8656	-4.97386	-5.136421397895861
8657	-4.97145	-5.136421397895861
8658	-4.97287	-5.136421397895861
8659	-5.00417	-5.136421397895861
8660	-5.00805	-5.136421397895861
8661	-5.17383	-5.136421397895861
8662	-5.17722	-5.136421397895861
8663	-5.18154	-5.136421397895861
8664	-5.18414	-5.136421397895861
8665	-5.18348	-5.136421397895861
8666	-5.18169	-5.136421397895861
8667	-5.17911	-5.136421397895861
8668	-5.17565	-5.136421397895861
8669	-5.22153	-5.136421397895861
8670	-5.21881	-5.136421397895861
8671	-5.21798	-5.136421397895861
8672	-5.21488	-5.1283862053362625
8673	-5.21543	-5.1283862053362625
8674	-5.21589	-5.1283862053362625
8675	-5.21842	-5.1283862053362625
8676	-5.22	-5.1283862053362625
8677	-5.22311	-5.1283862053362625
8678	-5.22776	-4.706019043765572
8679	-5.21955	-4.706019043765572
8680	-5.22584	-4.706019043765572
8681	-5.22797	-4.706019043765572
8682	-5.22967	-4.706019043765572
8683	-5.23333	-4.706019043765572
8684	-5.2324	-4.706019043765572
8685	-5.29953	-4.706019043765572
8686	-5.30321	-4.678650163978709
8687	-5.30649	-4.678650163978709
8688	-5.30905	-4.678650163978709
8689	-5.31134	-4.678650163978709
8690	-5.31484	-4.678650163978709
8691	-5.31556	-4.678650163978709
8692	-5.31106	-4.678650163978709
8693	-5.3165	-4.678650163978709
8694	-5.31173	-4.678650163978709
8695	-5.31192	-4.678650163978709
8696	-5.31129	-4.678650163978709
8697	-5.30605	-4.678650163978709
8698	-5.29779	-4.678650163978709
8699	-5.29296	-4.678650163978709
8700	-5.29258	-4.678650163978709
8701	-5.30165	-4.678650163978709
8702	-5.07787	-4.678650163978709
8703	-5.07779	-4.678650163978709
8704	-5.08723	-4.678650163978709
8705	-5.10841	-4.678650163978709
8706	-5.11741	-4.678650163978709
8707	-5.11952	-4.678650163978709
8708	-5.11953	-4.678650163978709
8709	-5.12045	-4.678650163978709
8710	-5.10315	-4.869151816897141
8711	-5.10387	-4.869151816897141
8712	-5.104	-4.869151816897141
8713	-5.10336	-4.869151816897141
8714	-5.102	-4.869151816897141
8715	-5.09957	-4.869151816897141
8716	-5.09757	-5.060490731277332
8717	-5.09666	-5.060490731277332
8718	-5.09507	-5.060490731277332
8719	-5.09029	-5.060490731277332
8720	-5.08803	-5.060490731277332
8721	-5.08661	-5.060490731277332
8722	-5.0896	-5.060490731277332
8723	-5.09193	-5.34666204149325
8724	-5.08931	-5.34666204149325
8725	-5.08714	-5.34666204149325
8726	-5.08915	-4.603730892325541
8727	-5.08983	-4.603730892325541
8728	-5.08818	-4.603730892325541
8729	-5.08778	-4.603730892325541
8730	-5.08345	-4.603730892325541
8731	-5.08295	-4.603730892325541
8732	-5.07979	-4.603730892325541
8733	-5.0753	-4.603730892325541
8734	-5.14601	-4.603730892325541
8735	-5.14511	-4.603730892325541
8904	-5.63254	-5.572578812719404
8905	-5.57976	-5.7930392708442895
8906	-5.57933	-5.7930392708442895
8907	-5.57837	-5.304597134094388
8908	-5.57826	-5.304597134094388
8909	-5.57735	-5.304597134094388
8910	-5.57487	-5.304597134094388
8911	-5.57585	-5.304597134094388
8912	-5.57475	-5.304597134094388
8913	-5.57533	-5.304597134094388
8914	-5.57729	-5.304597134094388
8915	-5.57752	-5.304597134094388
8916	-5.5764	-5.304597134094388
8917	-5.57746	-5.304597134094388
8918	-5.57964	-5.304597134094388
8919	-5.58045	-5.304597134094388
8920	-5.57969	-5.304597134094388
8921	-5.57839	-5.304597134094388
8922	-5.5777	-5.304597134094388
8923	-5.57773	-5.304597134094388
8924	-5.57859	-5.304597134094388
8925	-5.57786	-5.304597134094388
8926	-5.57831	-5.304597134094388
8927	-5.57891	-5.304597134094388
8928	-5.58054	-5.304597134094388
8929	-5.67173	-5.304597134094388
8930	-5.67113	-5.304597134094388
8931	-5.39963	-5.527345921715986
8932	-5.39814	-5.690220835519519
8933	-5.39825	-5.690220835519519
8934	-5.39764	-5.690220835519519
8935	-5.39779	-5.732405920238708
8936	-5.39597	-5.732405920238708
8937	-5.39807	-5.732405920238708
8938	-5.40094	-5.732405920238708
8939	-5.40262	-5.732405920238708
8940	-5.40555	-5.732405920238708
8941	-5.40807	-5.732405920238708
8942	-5.41117	-5.844026655260097
8943	-5.41269	-5.822290393916818
8944	-5.41589	-5.822290393916818
8945	-5.41955	-5.822290393916818
8946	-5.42265	-5.822290393916818
8947	-5.42828	-5.822290393916818
8948	-5.43922	-5.822290393916818
8949	-5.45599	-5.571314584560811
8950	-5.46855	-5.571314584560811
8951	-5.47944	-5.571314584560811
8952	-5.48748	-5.571314584560811
8953	-5.49191	-5.571314584560811
8954	-5.4906	-5.571314584560811
8955	-5.57647	-5.571314584560811
8956	-5.63119	-5.571314584560811
8957	-5.62112	-5.571314584560811
8958	-5.61235	-5.571314584560811
8959	-5.62364	-5.571314584560811
8960	-5.61699	-5.571314584560811
8961	-5.61823	-5.571314584560811
8962	-5.61625	-5.571314584560811
8963	-5.60634	-5.571314584560811
8964	-5.59842	-5.571314584560811
8965	-5.59661	-5.571314584560811
8966	-5.6425	-5.571314584560811
8967	-5.63359	-5.571314584560811
8968	-5.63176	-5.571314584560811
8969	-5.63343	-5.571314584560811
8970	-5.63397	-5.571314584560811
8971	-5.63569	-5.571314584560811
8972	-5.63736	-5.571314584560811
8973	-5.53519	-5.951830201233982
8974	-5.53674	-5.951830201233982
8975	-5.53866	-5.817785134732464
8976	-5.54165	-5.760350222833337
8977	-5.54216	-5.65382312657843
8978	-5.54028	-5.65382312657843
8979	-5.57839	-5.65382312657843
8980	-5.58535	-5.65382312657843
8981	-5.58579	-5.42131495662131
8982	-5.58464	-5.42131495662131
8983	-5.58896	-5.42131495662131
8984	-5.59124	-5.42131495662131
8985	-5.59262	-5.42131495662131
8986	-5.59482	-5.42131495662131
8987	-5.5973	-5.42131495662131
8988	-5.60192	-5.42131495662131
8989	-5.60584	-5.42131495662131
8990	-5.60877	-5.42131495662131
8991	-5.61104	-5.42131495662131
8992	-5.61225	-5.42131495662131
8993	-5.61464	-5.42131495662131
8994	-5.61603	-5.42131495662131
8995	-5.61949	-5.42131495662131
8996	-5.62175	-5.42131495662131
8997	-5.78312	-5.42131495662131
8998	-5.78691	-5.42131495662131
8999	-5.73381	-5.42131495662131
9000	-5.71637	-5.42131495662131
9001	-5.68062	-5.42131495662131
9002	-5.68774	-5.42131495662131
9003	-5.70446	-5.42131495662131
9004	-5.71008	-5.42131495662131
9005	-5.57979	-5.455373935680437
9006	-5.58154	-5.770958426826603
9007	-5.58327	-5.770958426826603
9008	-5.58333	-5.770958426826603
9009	-5.5846	-5.647200257436686
9010	-5.58611	-5.593085295666786
9011	-5.58644	-5.587757914790085
9012	-5.58887	-5.587757914790085
9013	-5.59076	-5.587757914790085
9021	-5.60115	-5.476357568278621
9022	-5.60435	-5.476357568278621
9023	-5.60501	-5.476357568278621
9024	-5.60803	-5.476357568278621
9025	-5.60933	-5.476357568278621
9026	-5.6107	-5.476357568278621
9027	-5.61199	-5.476357568278621
9028	-5.61222	-5.476357568278621
9029	-5.62729	-5.476357568278621
9030	-5.75561	-5.476357568278621
9031	-5.75317	-5.476357568278621
9032	-5.75475	-5.476357568278621
9033	-5.70507	-5.476357568278621
9034	-5.68507	-5.476357568278621
9035	-5.68284	-5.476357568278621
9036	-5.68427	-5.476357568278621
9037	-5.68518	-5.476357568278621
9038	-5.64021	-5.6482036931029755
9039	-5.6404	-5.6482036931029755
9040	-5.63989	-5.6482036931029755
9041	-5.63964	-5.6482036931029755
9042	-5.64049	-5.6482036931029755
9043	-5.63934	-5.6482036931029755
9044	-5.64275	-5.6482036931029755
9045	-5.64298	-5.6482036931029755
9046	-5.64344	-5.6482036931029755
9047	-5.64287	-5.6482036931029755
9048	-5.63969	-5.6482036931029755
9049	-5.63714	-5.6482036931029755
9050	-5.63412	-5.6482036931029755
9051	-5.62944	-5.6482036931029755
9052	-5.62522	-5.6482036931029755
9053	-5.62849	-5.6482036931029755
9054	-5.62823	-5.6482036931029755
9055	-5.62533	-5.660032085297399
9056	-5.62075	-5.660032085297399
9057	-5.618	-5.660032085297399
9058	-5.61658	-5.660032085297399
9059	-5.61592	-5.660032085297399
9060	-5.61472	-5.660032085297399
9061	-5.61348	-5.312364038953533
9062	-5.67842	-4.81042547446275
9063	-5.67744	-4.81042547446275
9064	-5.6772	-4.81042547446275
9065	-5.6801	-4.81042547446275
9066	-5.68027	-4.81042547446275
9067	-5.68227	-4.81042547446275
9068	-5.68417	-4.81042547446275
9069	-5.68602	-4.81042547446275
9070	-5.68358	-4.81042547446275
9071	-5.68169	-4.81042547446275
9240	-5.50163	-5.613643741912029
9241	-5.51843	-5.613643741912029
9242	-5.51681	-5.613643741912029
9243	-5.51233	-5.142709728696004
9244	-5.50502	-5.142709728696004
9245	-5.49391	-5.142709728696004
9246	-5.48599	-5.142709728696004
9247	-5.49045	-5.142709728696004
9248	-5.49644	-5.142709728696004
9249	-5.49764	-5.142709728696004
9250	-5.49821	-5.142709728696004
9251	-5.49675	-5.142709728696004
9252	-5.49363	-5.142709728696004
9253	-5.48885	-5.142709728696004
9254	-5.39382	-5.142709728696004
9255	-5.38823	-5.142709728696004
9256	-5.38584	-5.142709728696004
9257	-5.40121	-5.142709728696004
9258	-5.43429	-5.142709728696004
9259	-5.46736	-5.142709728696004
9260	-5.50154	-5.142709728696004
9261	-5.5345	-5.142709728696004
9262	-5.56128	-5.142709728696004
9263	-5.57027	-5.142709728696004
9264	-5.57478	-5.142709728696004
9265	-5.57763	-5.142709728696004
9266	-5.57716	-5.142709728696004
9267	-5.29394	-4.987162775294828
9268	-5.29165	-4.05726789950821
9269	-5.28921	-4.05726789950821
9270	-5.28792	-4.05726789950821
9271	-5.28831	-4.05726789950821
9272	-5.28984	-4.05726789950821
9273	-5.2924	-4.05726789950821
9274	-5.29349	-4.05726789950821
9275	-5.29599	-4.05726789950821
9276	-5.29964	-4.05726789950821
9277	-5.30382	-4.05726789950821
9278	-5.30576	-4.05726789950821
9279	-5.30586	-4.05726789950821
9280	-5.30816	-4.05726789950821
9281	-5.31216	-4.05726789950821
9282	-5.31871	-4.05726789950821
9283	-5.32749	-4.05726789950821
9284	-5.33377	-4.05726789950821
9285	-5.33499	-4.05726789950821
9286	-5.33727	-4.05726789950821
9287	-5.33974	-4.05726789950821
9288	-5.34135	-4.05726789950821
9289	-5.34207	-4.05726789950821
9290	-5.34035	-4.05726789950821
9291	-5.24482	-4.05726789950821
9292	-4.78147	-4.057892691010644
9293	-4.77855	-4.5657345694396945
9294	-4.77681	-5.123516581768671
9295	-4.77667	-5.391131800179458
9296	-4.77623	-5.604376605644163
9297	-4.77811	-5.813297877434898
9298	-4.77866	-5.588195169184576
9299	-4.77911	-5.588195169184576
9300	-4.7799	-5.588195169184576
9301	-4.78182	-5.588195169184576
9302	-4.78349	-5.588195169184576
9303	-4.78315	-5.588195169184576
9304	-4.78219	-5.588195169184576
9305	-4.78194	-5.588195169184576
9306	-4.78431	-5.588195169184576
9307	-4.7857	-5.588195169184576
9308	-4.78645	-5.588195169184576
9309	-4.79019	-5.588195169184576
9310	-4.7907	-5.588195169184576
9311	-4.79445	-5.588195169184576
9312	-4.79916	-5.588195169184576
9313	-4.79921	-5.588195169184576
9314	-4.79661	-5.588195169184576
9315	-4.79436	-5.588195169184576
9316	-4.79492	-5.588195169184576
9317	-4.97044	-5.588195169184576
9318	-5.18758	-5.588195169184576
9319	-5.29633	-5.588195169184576
9320	-5.39034	-5.588195169184576
9321	-5.48082	-5.588195169184576
9322	-5.37953	-5.751266770195195
9323	-5.37787	-5.751266770195195
9324	-5.37921	-5.751266770195195
9325	-5.38361	-5.751266770195195
9326	-5.38673	-5.751266770195195
9327	-5.38682	-5.751266770195195
9328	-5.38885	-5.751266770195195
9329	-5.38952	-5.751266770195195
9330	-5.3924	-5.751266770195195
9331	-5.39528	-5.87364127293073
9332	-5.39436	-6.015387186314968
9333	-5.39521	-6.015387186314968
9334	-5.39889	-6.015387186314968
9335	-5.40113	-6.015387186314968
9336	-5.40246	-6.015387186314968
9337	-5.40473	-5.233163476301144
9338	-5.40647	-5.0987978625632895
9339	-5.40497	-5.0987978625632895
9340	-5.40366	-5.0987978625632895
9341	-5.46011	-5.0987978625632895
9342	-5.53746	-5.0987978625632895
9343	-5.57982	-5.0987978625632895
9344	-5.61363	-5.0987978625632895
9345	-5.61266	-5.0987978625632895
9346	-5.68452	-5.0987978625632895
9347	-5.68438	-5.0987978625632895
9348	-5.68486	-5.0987978625632895
9349	-5.68893	-5.0987978625632895
9350	-5.69013	-5.0987978625632895
9351	-5.69206	-5.0987978625632895
9352	-5.69342	-5.0987978625632895
9353	-5.69639	-5.0987978625632895
9354	-5.69852	-5.0987978625632895
9355	-5.75378	-5.0987978625632895
9356	-5.81653	-5.0987978625632895
9357	-5.81996	-5.0987978625632895
9358	-5.82267	-5.0987978625632895
9359	-5.82492	-5.0987978625632895
9360	-5.83328	-5.0987978625632895
9361	-5.46365	-5.0987978625632895
9362	-5.38979	-5.191917375668745
9363	-5.3938	-5.191917375668745
9364	-5.40453	-5.191917375668745
9365	-5.40665	-5.191917375668745
9366	-5.42619	-5.200149626231309
9367	-5.42879	-5.254324173515061
9368	-5.43002	-5.254324173515061
9369	-5.43209	-5.254324173515061
9370	-5.43543	-5.254324173515061
9371	-5.43791	-5.254324173515061
9372	-5.43531	-5.254324173515061
9373	-5.43713	-5.254324173515061
9374	-5.43795	-5.254324173515061
9376	-5.43455	-5.254324173515061
9377	-5.43338	-5.254324173515061
9378	-5.4304	-5.254324173515061
9379	-5.427	-3.7451137061110327
9380	-5.4252	-3.7451137061110327
9381	-5.4234	-3.7451137061110327
9382	-5.42477	-3.7451137061110327
9383	-5.42466	-3.7451137061110327
9384	-5.4226	-3.7451137061110327
9385	-5.42023	-3.7451137061110327
9386	-5.45195	-3.7451137061110327
9387	-5.44817	-3.7451137061110327
9388	-5.44483	-3.7451137061110327
9389	-5.44493	-3.7451137061110327
9390	-5.45429	-3.7451137061110327
9391	-5.48093	-3.7451137061110327
9392	-5.48303	-3.7451137061110327
9393	-5.48455	-3.7451137061110327
9394	-5.48666	-3.7451137061110327
9395	-5.48516	-3.7451137061110327
9396	-5.485	-3.7451137061110327
9397	-5.48405	-3.7451137061110327
9398	-5.48243	-3.7451137061110327
9399	-5.47908	-3.7451137061110327
9400	-5.4742	-3.7451137061110327
9401	-5.47008	-3.7451137061110327
9402	-5.46642	-3.7451137061110327
9403	-4.78681	-4.1417757033924225
9404	-4.78307	-4.906263215437661
9405	-4.77892	-5.184189893251316
9406	-4.77941	-5.427674512158518
9407	-4.77855	-5.564155634015558
9576	-6.02839	-6.56858798357921
9577	-6.02954	-6.56858798357921
9578	-6.02974	-6.56858798357921
9579	-6.03005	-6.56858798357921
9580	-6.02938	-6.56858798357921
9581	-6.1579	-6.577114822169164
9582	-6.15768	-6.577114822169164
9583	-6.15794	-6.577114822169164
9584	-6.15812	-6.4950264896608525
9585	-6.15899	-6.4950264896608525
9586	-6.21174	-6.4950264896608525
9587	-6.21234	-6.4950264896608525
9588	-6.21274	-6.4950264896608525
9589	-6.21356	-6.4950264896608525
9590	-6.21433	-6.4950264896608525
9591	-6.21676	-6.4950264896608525
9592	-6.21742	-6.4950264896608525
9593	-6.21991	-6.4950264896608525
9594	-6.22257	-6.4950264896608525
9595	-6.24089	-6.4950264896608525
9596	-6.24205	-6.4950264896608525
9597	-6.24587	-6.487956313732194
9598	-6.24975	-6.487956313732194
9599	-6.25356	-6.426015059487845
9600	-6.25608	-6.3745023444423214
9601	-6.25877	-6.3745023444423214
9602	-6.26014	-6.2549564537492195
9603	-6.25978	-6.2549564537492195
9604	-6.25863	-6.2549564537492195
9605	-6.30777	-6.178145981980056
9606	-6.30516	-6.178145981980056
9607	-6.30626	-6.178145981980056
9608	-6.27411	-6.023727990045819
9609	-6.27809	-6.023727990045819
9610	-6.28836	-6.023727990045819
9611	-6.28946	-6.023727990045819
9612	-6.2925	-6.023727990045819
9613	-6.29442	-6.023727990045819
9614	-6.29765	-6.023727990045819
9615	-6.29886	-6.023727990045819
9616	-6.29914	-6.023727990045819
9617	-6.29993	-6.023727990045819
9618	-6.30107	-5.883126713672752
9619	-6.31381	-5.883126713672752
9620	-6.31643	-4.989615228501622
9621	-6.31524	-4.988937305270264
9622	-6.31679	-4.988937305270264
9623	-6.28525	-4.988937305270264
9624	-6.25826	-4.988937305270264
9625	-6.25899	-4.988937305270264
9626	-6.19422	-4.988937305270264
9627	-6.19332	-4.988937305270264
9628	-6.1898	-4.988937305270264
9629	-6.14983	-4.988937305270264
9630	-6.14834	-4.988937305270264
9631	-6.14702	-4.988937305270264
9632	-6.04694	-4.988937305270264
9633	-6.04649	-4.988937305270264
9634	-6.04745	-4.988937305270264
9635	-6.05337	-4.988937305270264
9636	-6.05761	-4.988937305270264
9637	-6.06111	-4.988937305270264
9638	-6.06492	-4.988937305270264
9639	-6.07179	-4.988937305270264
9640	-6.08257	-4.988937305270264
9641	-6.08977	-4.988937305270264
9642	-6.00648	-4.988937305270264
9643	-6.0086	-4.988937305270264
9644	-5.49477	-4.988937305270264
9645	-5.49571	-5.160804870397532
9646	-5.50013	-5.160804870397532
9647	-5.50971	-5.13053945563246
9648	-5.52215	-5.13053945563246
9649	-5.5215	-5.13053945563246
9650	-5.53341	-5.13053945563246
9651	-5.53132	-5.13053945563246
9652	-5.52729	-5.13053945563246
9653	-5.52204	-5.13053945563246
9654	-5.52131	-5.13053945563246
9655	-5.51869	-5.13053945563246
9656	-5.51906	-5.13053945563246
9657	-5.51957	-5.13053945563246
9658	-5.51927	-5.13053945563246
9659	-5.52155	-5.13053945563246
9660	-5.52132	-5.13053945563246
9661	-5.52414	-5.13053945563246
9662	-5.52827	-5.13053945563246
9663	-5.52689	-5.13053945563246
9664	-5.52456	-5.13053945563246
9665	-5.51836	-5.13053945563246
9666	-5.51709	-5.13053945563246
9667	-5.5167	-5.13053945563246
9668	-5.51884	-5.13053945563246
9669	-5.58114	-5.13053945563246
9670	-5.58333	-5.13053945563246
9671	-5.56965	-5.210750775361504
9672	-5.56447	-5.5343049257374295
9673	-5.55901	-5.5343049257374295
9674	-5.56146	-5.5343049257374295
9675	-5.56213	-5.5343049257374295
9676	-5.56196	-5.5343049257374295
9677	-5.55936	-5.5343049257374295
9678	-5.55239	-5.5343049257374295
9679	-5.55109	-5.5343049257374295
9680	-5.54697	-5.5343049257374295
9681	-5.54636	-5.5343049257374295
9682	-5.54508	-5.5343049257374295
9683	-5.54447	-5.5343049257374295
9684	-5.54671	-5.5343049257374295
9685	-5.546	-5.5343049257374295
9686	-5.5429	-5.5343049257374295
9687	-5.54236	-5.5343049257374295
9688	-5.54048	-5.5343049257374295
9689	-5.53601	-5.5343049257374295
9690	-5.53384	-5.5343049257374295
9691	-5.53027	-5.5343049257374295
9692	-5.52958	-5.5343049257374295
9693	-5.54579	-5.5343049257374295
9694	-5.54615	-5.5343049257374295
9695	-5.57609	-5.937756558973521
9696	-5.70124	-5.937756558973521
9697	-5.69919	-5.937756558973521
9698	-5.69891	-5.937756558973521
9699	-5.69488	-5.937756558973521
9700	-5.68851	-5.937756558973521
9701	-5.68193	-5.937756558973521
9702	-5.67769	-5.937756558973521
9703	-5.6763	-5.937756558973521
9704	-5.67452	-5.937756558973521
9705	-5.67161	-5.937756558973521
9706	-5.67145	-5.957976072751132
9707	-5.66937	-5.957976072751132
9708	-5.67035	-5.957976072751132
9709	-5.66994	-5.95695225719588
9710	-5.66624	-5.95695225719588
9711	-5.66635	-5.95695225719588
9712	-5.66447	-5.946729433318621
9713	-5.65843	-5.946729433318621
9714	-5.65844	-5.946729433318621
9715	-5.65559	-5.946729433318621
9716	-5.65447	-5.946729433318621
9717	-5.65638	-5.946729433318621
9718	-5.65572	-5.946729433318621
9719	-5.83403	-5.946729433318621
9720	-5.88263	-5.946729433318621
9721	-5.88108	-5.946729433318621
9722	-5.87959	-5.946729433318621
9723	-5.87503	-5.946729433318621
9724	-5.87254	-5.946729433318621
9725	-5.86606	-5.946729433318621
9726	-5.85864	-5.946729433318621
9727	-5.85145	-5.946729433318621
9728	-5.84745	-5.946729433318621
9729	-5.84265	-5.825329758512952
9730	-5.84853	-5.319673553370724
9731	-5.84795	-5.094808776161274
9732	-5.8474	-5.094808776161274
9733	-5.84551	-5.094808776161274
9734	-5.84391	-5.094808776161274
9735	-5.84036	-5.094808776161274
9736	-5.83444	-5.094808776161274
9737	-5.83196	-5.094808776161274
9738	-5.83018	-5.094808776161274
9739	-5.82833	-5.094808776161274
9740	-5.82699	-5.094808776161274
9741	-5.82454	-5.094808776161274
9742	-5.824	-5.094808776161274
9743	-5.89679	-5.094808776161274
9912	-6.36365	-6.391003557307744
9913	-6.36415	-6.391003557307744
9914	-6.36227	-6.391003557307744
9915	-6.36047	-6.391003557307744
9916	-6.35783	-6.388212985983414
9917	-6.35403	-6.388212985983414
9918	-6.26028	-6.388212985983414
9919	-6.25547	-6.388212985983414
9920	-6.25478	-6.388212985983414
9921	-6.25868	-5.975925012692573
9922	-6.26094	-5.975925012692573
9923	-6.26391	-5.975925012692573
9924	-6.26553	-5.975925012692573
9925	-6.26497	-5.975925012692573
9926	-6.26228	-5.975925012692573
9927	-6.25454	-5.975925012692573
9928	-6.25311	-5.975925012692573
9929	-6.2492	-5.975925012692573
9930	-6.23562	-5.975925012692573
9931	-6.24949	-5.975925012692573
9932	-6.25545	-5.975925012692573
9933	-6.26044	-5.975925012692573
9934	-6.26238	-5.975925012692573
9935	-6.26704	-5.975925012692573
9936	-6.27177	-5.975925012692573
9937	-6.27339	-5.975925012692573
9938	-6.27479	-5.975925012692573
9939	-6.2724	-5.975925012692573
9940	-6.27062	-5.91189936535734
9941	-6.27255	-5.435985273970881
9942	-6.27039	-5.385830731550818
9943	-6.26314	-5.385830731550818
9944	-6.26234	-5.385830731550818
9945	-5.98327	-5.385830731550818
9946	-5.97953	-5.385830731550818
9947	-5.97775	-5.385830731550818
9948	-5.97502	-5.385830731550818
9949	-5.97124	-5.385830731550818
9950	-5.96739	-5.385830731550818
9951	-5.96429	-5.385830731550818
9952	-5.95974	-5.385830731550818
9953	-5.95471	-5.385830731550818
9954	-5.94951	-5.385830731550818
9955	-5.94709	-5.385830731550818
9956	-5.94728	-5.385830731550818
9957	-5.94962	-5.385830731550818
9958	-5.94886	-5.385830731550818
9959	-5.94693	-5.385830731550818
9960	-5.9401	-5.385830731550818
9961	-5.94594	-5.385830731550818
9962	-5.94877	-5.385830731550818
9963	-5.94394	-5.385830731550818
9964	-5.89314	-5.385830731550818
9965	-5.5518	-5.385830731550818
9966	-5.51131	-5.9072793553159
9967	-5.50886	-5.9128221882388425
9968	-5.50949	-5.9128221882388425
9969	-5.50879	-5.9128221882388425
9970	-5.5088	-5.9128221882388425
9971	-5.50979	-5.9128221882388425
9972	-5.51127	-5.980260767325294
9973	-5.51255	-5.980260767325294
9974	-5.51168	-5.980260767325294
9975	-5.51403	-5.980260767325294
9976	-5.51295	-5.980260767325294
9977	-5.51272	-5.980260767325294
9978	-5.51426	-5.980260767325294
9979	-5.51655	-5.980260767325294
9980	-5.51872	-5.980260767325294
9981	-5.52296	-5.980260767325294
9982	-5.5287	-5.980260767325294
9983	-5.53437	-5.980260767325294
9984	-5.53873	-5.980260767325294
9985	-5.54111	-5.980260767325294
9986	-5.54121	-5.980260767325294
9987	-5.53895	-5.980260767325294
9988	-5.53529	-5.980260767325294
9989	-5.53093	-5.980260767325294
9990	-5.74079	-5.980260767325294
9991	-5.74086	-5.980260767325294
9992	-5.73927	-5.980260767325294
9993	-5.73939	-5.980260767325294
9994	-5.73965	-5.980260767325294
9995	-5.74063	-5.980260767325294
9996	-5.7706	-6.145099108992356
9997	-5.77213	-6.2912647538549
9999	-5.77255	-6.2912647538549
10000	-5.77102	-6.2912647538549
10001	-5.76994	-6.2912647538549
10002	-5.76945	-6.2912647538549
10003	-5.77016	-6.2912647538549
10004	-5.77305	-6.333341645210668
10005	-5.77714	-6.356014652540028
10006	-5.78254	-6.356014652540028
10007	-5.79015	-6.399495393354495
10008	-5.79476	-6.399495393354495
10009	-5.8014	-6.399495393354495
10010	-5.80191	-6.399495393354495
10011	-5.80018	-6.399495393354495
10012	-5.79771	-6.399495393354495
10013	-5.79327	-6.399495393354495
10014	-5.87919	-6.399495393354495
10015	-5.88	-6.474165107199367
10016	-5.87995	-6.474165107199367
10017	-5.88335	-6.1921065901285095
10018	-5.88675	-6.1921065901285095
10019	-5.89009	-6.1921065901285095
10020	-5.97481	-6.1921065901285095
10021	-6.0406	-6.1921065901285095
10022	-6.0449	-6.1921065901285095
10023	-6.04551	-6.1921065901285095
10024	-6.04693	-6.1921065901285095
10025	-6.04944	-6.1921065901285095
10026	-6.04982	-6.1921065901285095
10027	-6.05295	-6.1921065901285095
10028	-6.07541	-6.1921065901285095
10029	-6.08863	-6.1921065901285095
10030	-6.09504	-6.1921065901285095
10031	-6.12113	-6.1921065901285095
10032	-6.13018	-6.1921065901285095
10033	-6.13528	-6.1921065901285095
10034	-6.13569	-6.1921065901285095
10035	-6.13562	-6.190339298390226
10036	-6.13633	-6.190339298390226
10037	-6.13246	-6.190339298390226
10038	-6.16798	-6.190339298390226
10039	-6.19749	-6.190339298390226
10040	-6.19519	-6.190339298390226
10041	-6.07998	-6.190339298390226
10042	-6.08106	-6.190339298390226
10043	-6.08248	-6.190339298390226
10044	-6.12222	-6.190339298390226
10045	-6.1303	-6.190339298390226
10046	-6.12671	-6.190339298390226
10048	-6.11265	-6.190339298390226
10049	-6.10824	-6.190339298390226
10050	-6.10719	-6.190339298390226
10051	-6.10928	-6.190339298390226
10052	-6.1136	-6.190339298390226
10053	-6.11911	-6.190339298390226
10054	-6.12307	-6.190339298390226
10055	-6.12784	-6.190339298390226
10056	-6.13214	-6.190339298390226
10057	-6.13427	-6.190339298390226
10058	-6.13456	-6.190339298390226
10059	-6.13442	-6.286828784919366
10060	-6.13206	-6.286828784919366
10061	-6.12951	-6.286828784919366
10062	-6.12702	-6.286828784919366
10063	-6.12228	-6.286828784919366
10064	-6.11695	-6.286828784919366
10065	-6.11777	-6.286828784919366
10066	-6.11707	-6.286828784919366
10067	-6.11645	-6.286828784919366
10068	-6.13405	-6.286828784919366
10069	-6.14024	-6.298000525110363
10070	-6.14098	-6.298000525110363
10071	-6.14138	-6.225256822120945
10072	-6.14213	-6.225256822120945
10073	-6.14237	-6.225256822120945
10074	-6.1425	-6.225256822120945
10075	-6.14358	-6.225256822120945
10076	-6.14653	-6.225256822120945
10077	-6.14888	-6.225256822120945
10078	-6.15348	-6.225256822120945
10079	-6.15586	-6.225256822120945
10248	-5.14225	-5.549381436548274
10249	-5.13947	-5.549381436548274
10250	-5.13729	-5.549381436548274
10251	-5.12811	-5.549381436548274
10252	-5.12473	-5.537422331210291
10253	-5.11391	-5.537422331210291
10254	-5.10821	-5.537422331210291
10255	-5.1054	-5.537422331210291
10256	-5.10264	-5.537422331210291
10257	-5.10237	-5.537422331210291
10258	-5.1042	-5.537422331210291
10259	-5.10178	-4.692782170796858
10260	-5.1023	-4.692782170796858
10261	-5.10106	-4.692782170796858
10262	-5.10534	-4.692782170796858
10263	-5.10812	-4.692782170796858
10264	-5.11169	-4.692782170796858
10265	-5.11415	-4.692782170796858
10266	-5.17979	-4.692782170796858
10268	-5.54992	-4.692782170796858
10269	-5.55147	-4.692782170796858
10270	-5.55431	-4.692782170796858
10271	-5.55834	-4.692782170796858
10272	-5.56698	-4.692782170796858
10273	-5.56936	-4.692782170796858
10274	-5.56679	-4.692782170796858
